region	chr	midPos	Nsites
(272496,272995)(272500,272999)(272500,273000)	Mt	272750	501	0.070620
(272596,273095)(272600,273099)(272600,273100)	Mt	272850	501	0.063253
(272696,273195)(272700,273199)(272700,273200)	Mt	272950	501	0.064722
(272796,273295)(272800,273299)(272800,273300)	Mt	273050	501	0.063781
(272896,273395)(272900,273399)(272900,273400)	Mt	273150	501	0.067991
(272996,273495)(273000,273499)(273000,273500)	Mt	273250	501	0.069444
(273096,273595)(273100,273599)(273100,273600)	Mt	273350	501	0.079506
(273196,273695)(273200,273699)(273200,273700)	Mt	273450	501	0.078785
(273296,273795)(273300,273799)(273300,273800)	Mt	273550	501	0.078997
(273396,273895)(273400,273899)(273400,273900)	Mt	273650	501	0.074047
(273496,273995)(273500,273999)(273500,274000)	Mt	273750	501	0.069652
(273596,274095)(273600,274099)(273600,274100)	Mt	273850	501	0.071337
(273696,274195)(273700,274199)(273700,274200)	Mt	273950	501	0.067664
(273796,274295)(273800,274299)(273800,274300)	Mt	274050	501	0.073614
(273896,274395)(273900,274399)(273900,274400)	Mt	274150	501	0.070348
(273996,274495)(274000,274499)(274000,274500)	Mt	274250	501	0.070042
(274096,274595)(274100,274599)(274100,274600)	Mt	274350	501	0.064772
(274196,274695)(274200,274699)(274200,274700)	Mt	274450	501	0.071166
(274296,274795)(274300,274799)(274300,274800)	Mt	274550	501	0.064113
(274396,274895)(274400,274899)(274400,274900)	Mt	274650	501	0.065420
(274496,274995)(274500,274999)(274500,275000)	Mt	274750	501	0.070529
(274596,275095)(274600,275099)(274600,275100)	Mt	274850	501	0.066233
(274696,275195)(274700,275199)(274700,275200)	Mt	274950	501	0.068092
(274796,275295)(274800,275299)(274800,275300)	Mt	275050	501	0.067576
(274896,275395)(274900,275399)(274900,275400)	Mt	275150	501	0.075886
(274996,275495)(275000,275499)(275000,275500)	Mt	275250	501	0.079326
(275096,275595)(275100,275599)(275100,275600)	Mt	275350	501	0.087182
(275196,275695)(275200,275699)(275200,275700)	Mt	275450	501	0.083689
(275296,275795)(275300,275799)(275300,275800)	Mt	275550	501	0.086024
(275396,275895)(275400,275899)(275400,275900)	Mt	275650	501	0.078414
(275496,275995)(275500,275999)(275500,276000)	Mt	275750	501	0.072041
(275596,276095)(275600,276099)(275600,276100)	Mt	275850	501	0.065766
(275696,276195)(275700,276199)(275700,276200)	Mt	275950	501	0.062783
(275796,276295)(275800,276299)(275800,276300)	Mt	276050	501	0.067027
(275896,276395)(275900,276399)(275900,276400)	Mt	276150	501	0.071248
(275996,276495)(276000,276499)(276000,276500)	Mt	276250	501	0.074115
(276096,276595)(276100,276599)(276100,276600)	Mt	276350	501	0.073917
(276196,276695)(276200,276699)(276200,276700)	Mt	276450	501	0.072450
(276296,276795)(276300,276799)(276300,276800)	Mt	276550	501	0.078025
(276396,276895)(276400,276899)(276400,276900)	Mt	276650	501	0.080577
(276496,276995)(276500,276999)(276500,277000)	Mt	276750	501	0.079328
(276596,277095)(276600,277099)(276600,277100)	Mt	276850	501	0.080076
(276696,277195)(276700,277199)(276700,277200)	Mt	276950	501	0.081951
(276796,277295)(276800,277299)(276800,277300)	Mt	277050	501	0.067848
(276896,277395)(276900,277399)(276900,277400)	Mt	277150	501	0.063534
(276996,277495)(277000,277499)(277000,277500)	Mt	277250	501	0.059408
(277096,277595)(277100,277599)(277100,277600)	Mt	277350	501	0.062055
(277196,277695)(277200,277699)(277200,277700)	Mt	277450	501	0.061670
(277296,277795)(277300,277799)(277300,277800)	Mt	277550	501	0.065352
(277396,277895)(277400,277899)(277400,277900)	Mt	277650	501	0.062092
(277496,277995)(277500,277999)(277500,278000)	Mt	277750	501	0.064525
(277596,278095)(277600,278099)(277600,278100)	Mt	277850	501	0.062487
(277696,278195)(277700,278199)(277700,278200)	Mt	277950	501	0.066187
(277796,278295)(277800,278299)(277800,278300)	Mt	278050	501	0.067468
(277896,278395)(277900,278399)(277900,278400)	Mt	278150	501	0.071004
(277996,278495)(278000,278499)(278000,278500)	Mt	278250	501	0.069438
(278096,278595)(278100,278599)(278100,278600)	Mt	278350	501	0.074770
(278196,278695)(278200,278699)(278200,278700)	Mt	278450	501	0.068658
(278296,278795)(278300,278799)(278300,278800)	Mt	278550	501	0.069100
(278396,278895)(278400,278899)(278400,278900)	Mt	278650	501	0.068602
(278496,278995)(278500,278999)(278500,279000)	Mt	278750	501	0.073079
(278596,279095)(278600,279099)(278600,279100)	Mt	278850	501	0.064938
(278696,279195)(278700,279199)(278700,279200)	Mt	278950	501	0.061812
(278796,279295)(278800,279299)(278800,279300)	Mt	279050	501	0.059593
(278896,279395)(278900,279399)(278900,279400)	Mt	279150	501	0.062794
(278996,279495)(279000,279499)(279000,279500)	Mt	279250	501	0.066489
(279096,279595)(279100,279599)(279100,279600)	Mt	279350	501	0.074888
(279196,279695)(279200,279699)(279200,279700)	Mt	279450	501	0.078441
(279296,279795)(279300,279799)(279300,279800)	Mt	279550	501	0.078422
(279396,279895)(279400,279899)(279400,279900)	Mt	279650	501	0.075213
(279496,279995)(279500,279999)(279500,280000)	Mt	279750	501	0.073265
(279596,280095)(279600,280099)(279600,280100)	Mt	279850	501	0.074162
(279696,280195)(279700,280199)(279700,280200)	Mt	279950	501	0.071513
(279796,280295)(279800,280299)(279800,280300)	Mt	280050	501	0.072269
(279896,280395)(279900,280399)(279900,280400)	Mt	280150	501	0.070798
(279996,280495)(280000,280499)(280000,280500)	Mt	280250	501	0.074479
(280096,280595)(280100,280599)(280100,280600)	Mt	280350	501	0.070239
(280196,280695)(280200,280699)(280200,280700)	Mt	280450	501	0.077680
(280296,280795)(280300,280799)(280300,280800)	Mt	280550	501	0.083579
(280396,280895)(280400,280899)(280400,280900)	Mt	280650	501	0.085484
(280496,280995)(280500,280999)(280500,281000)	Mt	280750	501	0.079575
(280596,281095)(280600,281099)(280600,281100)	Mt	280850	501	0.079108
(280696,281195)(280700,281199)(280700,281200)	Mt	280950	501	0.078090
(280796,281295)(280800,281299)(280800,281300)	Mt	281050	501	0.075294
(280896,281395)(280900,281399)(280900,281400)	Mt	281150	501	0.076322
(280996,281495)(281000,281499)(281000,281500)	Mt	281250	501	0.077906
(281096,281595)(281100,281599)(281100,281600)	Mt	281350	501	0.077334
(281196,281695)(281200,281699)(281200,281700)	Mt	281450	501	0.076174
(281296,281795)(281300,281799)(281300,281800)	Mt	281550	501	0.072894
(281396,281895)(281400,281899)(281400,281900)	Mt	281650	501	0.074421
(281496,281995)(281500,281999)(281500,282000)	Mt	281750	501	0.077529
(281596,282095)(281600,282099)(281600,282100)	Mt	281850	501	0.071559
(281696,282195)(281700,282199)(281700,282200)	Mt	281950	501	0.071124
(281796,282295)(281800,282299)(281800,282300)	Mt	282050	501	0.077126
(281896,282395)(281900,282399)(281900,282400)	Mt	282150	501	0.073710
(281996,282495)(282000,282499)(282000,282500)	Mt	282250	501	0.069420
(282096,282595)(282100,282599)(282100,282600)	Mt	282350	501	0.073646
(282196,282695)(282200,282699)(282200,282700)	Mt	282450	501	0.070524
(282296,282795)(282300,282799)(282300,282800)	Mt	282550	501	0.067935
(282396,282895)(282400,282899)(282400,282900)	Mt	282650	501	0.067285
(282496,282995)(282500,282999)(282500,283000)	Mt	282750	501	0.066530
(282596,283095)(282600,283099)(282600,283100)	Mt	282850	501	0.069388
(282696,283195)(282700,283199)(282700,283200)	Mt	282950	501	0.070774
(282796,283295)(282800,283299)(282800,283300)	Mt	283050	501	0.070673
(282896,283395)(282900,283399)(282900,283400)	Mt	283150	501	0.069854
(282996,283495)(283000,283499)(283000,283500)	Mt	283250	501	0.070118
(283096,283595)(283100,283599)(283100,283600)	Mt	283350	501	0.068517
(283196,283695)(283200,283699)(283200,283700)	Mt	283450	501	0.069929
(283296,283795)(283300,283799)(283300,283800)	Mt	283550	501	0.073610
(283396,283895)(283400,283899)(283400,283900)	Mt	283650	501	0.078345
(283496,283995)(283500,283999)(283500,284000)	Mt	283750	501	0.073391
(283596,284095)(283600,284099)(283600,284100)	Mt	283850	501	0.074337
(283696,284195)(283700,284199)(283700,284200)	Mt	283950	501	0.069002
(283796,284295)(283800,284299)(283800,284300)	Mt	284050	501	0.061252
(283896,284395)(283900,284399)(283900,284400)	Mt	284150	501	0.053784
(283996,284495)(284000,284499)(284000,284500)	Mt	284250	501	0.058251
(284096,284595)(284100,284599)(284100,284600)	Mt	284350	501	0.054327
(284196,284695)(284200,284699)(284200,284700)	Mt	284450	501	0.062669
(284296,284795)(284300,284799)(284300,284800)	Mt	284550	501	0.068863
(284396,284895)(284400,284899)(284400,284900)	Mt	284650	501	0.071863
(284496,284995)(284500,284999)(284500,285000)	Mt	284750	501	0.069744
(284596,285095)(284600,285099)(284600,285100)	Mt	284850	501	0.071595
(284696,285195)(284700,285199)(284700,285200)	Mt	284950	501	0.068407
(284796,285295)(284800,285299)(284800,285300)	Mt	285050	501	0.064210
(284896,285395)(284900,285399)(284900,285400)	Mt	285150	501	0.061873
(284996,285495)(285000,285499)(285000,285500)	Mt	285250	501	0.064693
(285096,285595)(285100,285599)(285100,285600)	Mt	285350	501	0.064130
(285196,285695)(285200,285699)(285200,285700)	Mt	285450	501	0.064557
(285296,285795)(285300,285799)(285300,285800)	Mt	285550	501	0.061853
(285396,285895)(285400,285899)(285400,285900)	Mt	285650	501	0.065718
(285496,285995)(285500,285999)(285500,286000)	Mt	285750	501	0.071356
(285596,286095)(285600,286099)(285600,286100)	Mt	285850	501	0.071052
(285696,286195)(285700,286199)(285700,286200)	Mt	285950	501	0.070522
(285796,286295)(285800,286299)(285800,286300)	Mt	286050	501	0.074081
(285896,286395)(285900,286399)(285900,286400)	Mt	286150	501	0.075848
(285996,286495)(286000,286499)(286000,286500)	Mt	286250	501	0.075322
(286096,286595)(286100,286599)(286100,286600)	Mt	286350	501	0.074736
(286196,286695)(286200,286699)(286200,286700)	Mt	286450	501	0.077666
(286296,286795)(286300,286799)(286300,286800)	Mt	286550	501	0.077643
(286396,286895)(286400,286899)(286400,286900)	Mt	286650	501	0.075223
(286496,286995)(286500,286999)(286500,287000)	Mt	286750	501	0.067261
(286596,287095)(286600,287099)(286600,287100)	Mt	286850	501	0.070571
(286696,287195)(286700,287199)(286700,287200)	Mt	286950	501	0.072943
(286796,287295)(286800,287299)(286800,287300)	Mt	287050	501	0.068472
(286896,287395)(286900,287399)(286900,287400)	Mt	287150	501	0.072120
(286996,287495)(287000,287499)(287000,287500)	Mt	287250	501	0.073503
(287096,287595)(287100,287599)(287100,287600)	Mt	287350	501	0.071962
(287196,287695)(287200,287699)(287200,287700)	Mt	287450	501	0.069939
(287296,287795)(287300,287799)(287300,287800)	Mt	287550	501	0.074093
(287396,287895)(287400,287899)(287400,287900)	Mt	287650	501	0.069209
(287496,287995)(287500,287999)(287500,288000)	Mt	287750	501	0.070034
(287596,288095)(287600,288099)(287600,288100)	Mt	287850	501	0.070833
(287696,288195)(287700,288199)(287700,288200)	Mt	287950	501	0.067785
(287796,288295)(287800,288299)(287800,288300)	Mt	288050	501	0.065580
(287896,288395)(287900,288399)(287900,288400)	Mt	288150	501	0.071088
(287996,288495)(288000,288499)(288000,288500)	Mt	288250	501	0.071825
(288096,288595)(288100,288599)(288100,288600)	Mt	288350	501	0.067660
(288196,288695)(288200,288699)(288200,288700)	Mt	288450	501	0.065741
(288296,288795)(288300,288799)(288300,288800)	Mt	288550	501	0.072025
(288396,288895)(288400,288899)(288400,288900)	Mt	288650	501	0.067577
(288496,288995)(288500,288999)(288500,289000)	Mt	288750	501	0.061166
(288596,289095)(288600,289099)(288600,289100)	Mt	288850	501	0.064008
(288696,289195)(288700,289199)(288700,289200)	Mt	288950	501	0.071203
(288796,289295)(288800,289299)(288800,289300)	Mt	289050	501	0.067258
(288896,289395)(288900,289399)(288900,289400)	Mt	289150	501	0.065639
(288996,289495)(289000,289499)(289000,289500)	Mt	289250	501	0.072694
(289096,289595)(289100,289599)(289100,289600)	Mt	289350	501	0.073233
(289196,289695)(289200,289699)(289200,289700)	Mt	289450	501	0.073727
(289296,289795)(289300,289799)(289300,289800)	Mt	289550	501	0.069340
(289396,289895)(289400,289899)(289400,289900)	Mt	289650	501	0.073959
(289496,289995)(289500,289999)(289500,290000)	Mt	289750	501	0.079688
(289596,290095)(289600,290099)(289600,290100)	Mt	289850	501	0.074975
(289696,290195)(289700,290199)(289700,290200)	Mt	289950	501	0.070638
(289796,290295)(289800,290299)(289800,290300)	Mt	290050	501	0.071050
(289896,290395)(289900,290399)(289900,290400)	Mt	290150	501	0.069057
(289996,290495)(290000,290499)(290000,290500)	Mt	290250	501	0.064545
(290096,290595)(290100,290599)(290100,290600)	Mt	290350	501	0.069970
(290196,290695)(290200,290699)(290200,290700)	Mt	290450	501	0.068652
(290296,290795)(290300,290799)(290300,290800)	Mt	290550	501	0.072933
(290396,290895)(290400,290899)(290400,290900)	Mt	290650	501	0.079889
(290496,290995)(290500,290999)(290500,291000)	Mt	290750	501	0.081515
(290596,291095)(290600,291099)(290600,291100)	Mt	290850	501	0.079244
(290696,291195)(290700,291199)(290700,291200)	Mt	290950	501	0.085592
(290796,291295)(290800,291299)(290800,291300)	Mt	291050	501	0.078248
(290896,291395)(290900,291399)(290900,291400)	Mt	291150	501	0.069608
(290996,291495)(291000,291499)(291000,291500)	Mt	291250	501	0.066943
(291096,291595)(291100,291599)(291100,291600)	Mt	291350	501	0.070821
(291196,291695)(291200,291699)(291200,291700)	Mt	291450	501	0.068419
(291296,291795)(291300,291799)(291300,291800)	Mt	291550	501	0.074168
(291396,291895)(291400,291899)(291400,291900)	Mt	291650	501	0.082143
(291496,291995)(291500,291999)(291500,292000)	Mt	291750	501	0.085334
(291596,292095)(291600,292099)(291600,292100)	Mt	291850	501	0.082520
(291696,292195)(291700,292199)(291700,292200)	Mt	291950	501	0.085566
(291796,292295)(291800,292299)(291800,292300)	Mt	292050	501	0.087488
(291896,292395)(291900,292399)(291900,292400)	Mt	292150	501	0.089111
(291996,292495)(292000,292499)(292000,292500)	Mt	292250	501	0.081614
(292096,292595)(292100,292599)(292100,292600)	Mt	292350	501	0.084434
(292196,292695)(292200,292699)(292200,292700)	Mt	292450	501	0.083977
(292296,292795)(292300,292799)(292300,292800)	Mt	292550	501	0.081041
(292396,292895)(292400,292899)(292400,292900)	Mt	292650	501	0.075032
(292496,292995)(292500,292999)(292500,293000)	Mt	292750	501	0.082294
(292596,293095)(292600,293099)(292600,293100)	Mt	292850	501	0.078450
(292696,293195)(292700,293199)(292700,293200)	Mt	292950	501	0.072224
(292796,293295)(292800,293299)(292800,293300)	Mt	293050	501	0.073355
(292896,293395)(292900,293399)(292900,293400)	Mt	293150	501	0.071411
(292996,293495)(293000,293499)(293000,293500)	Mt	293250	501	0.072628
(293096,293595)(293100,293599)(293100,293600)	Mt	293350	501	0.077006
(293196,293695)(293200,293699)(293200,293700)	Mt	293450	501	0.087813
(293296,293795)(293300,293799)(293300,293800)	Mt	293550	501	0.088307
(293396,293895)(293400,293899)(293400,293900)	Mt	293650	501	0.091471
(293496,293995)(293500,293999)(293500,294000)	Mt	293750	501	0.092842
(293596,294095)(293600,294099)(293600,294100)	Mt	293850	501	0.090570
(293696,294195)(293700,294199)(293700,294200)	Mt	293950	501	0.081414
(293796,294295)(293800,294299)(293800,294300)	Mt	294050	501	0.080304
(293896,294395)(293900,294399)(293900,294400)	Mt	294150	501	0.075832
(293996,294495)(294000,294499)(294000,294500)	Mt	294250	501	0.071328
(294096,294595)(294100,294599)(294100,294600)	Mt	294350	501	0.063467
(294196,294695)(294200,294699)(294200,294700)	Mt	294450	501	0.063977
(294296,294795)(294300,294799)(294300,294800)	Mt	294550	501	0.066683
(294396,294895)(294400,294899)(294400,294900)	Mt	294650	501	0.067135
(294496,294995)(294500,294999)(294500,295000)	Mt	294750	501	0.070947
(294596,295095)(294600,295099)(294600,295100)	Mt	294850	501	0.080312
(294696,295195)(294700,295199)(294700,295200)	Mt	294950	501	0.076235
(294796,295295)(294800,295299)(294800,295300)	Mt	295050	501	0.074100
(294896,295395)(294900,295399)(294900,295400)	Mt	295150	501	0.077228
(294996,295495)(295000,295499)(295000,295500)	Mt	295250	501	0.069089
(295096,295595)(295100,295599)(295100,295600)	Mt	295350	501	0.066842
(295196,295695)(295200,295699)(295200,295700)	Mt	295450	501	0.073006
(295296,295795)(295300,295799)(295300,295800)	Mt	295550	501	0.068579
(295396,295895)(295400,295899)(295400,295900)	Mt	295650	501	0.062600
(295496,295995)(295500,295999)(295500,296000)	Mt	295750	501	0.071909
(295596,296095)(295600,296099)(295600,296100)	Mt	295850	501	0.065956
(295696,296195)(295700,296199)(295700,296200)	Mt	295950	501	0.061449
(295796,296295)(295800,296299)(295800,296300)	Mt	296050	501	0.064647
(295896,296395)(295900,296399)(295900,296400)	Mt	296150	501	0.065341
(295996,296495)(296000,296499)(296000,296500)	Mt	296250	501	0.055955
(296096,296595)(296100,296599)(296100,296600)	Mt	296350	501	0.060880
(296196,296695)(296200,296699)(296200,296700)	Mt	296450	501	0.066182
(296296,296795)(296300,296799)(296300,296800)	Mt	296550	501	0.065681
(296396,296895)(296400,296899)(296400,296900)	Mt	296650	501	0.068138
(296496,296995)(296500,296999)(296500,297000)	Mt	296750	501	0.071973
(296596,297095)(296600,297099)(296600,297100)	Mt	296850	501	0.067841
(296696,297195)(296700,297199)(296700,297200)	Mt	296950	501	0.068237
(296796,297295)(296800,297299)(296800,297300)	Mt	297050	501	0.068768
(296896,297395)(296900,297399)(296900,297400)	Mt	297150	501	0.070826
(296996,297495)(297000,297499)(297000,297500)	Mt	297250	501	0.072830
(297096,297595)(297100,297599)(297100,297600)	Mt	297350	501	0.072783
(297196,297695)(297200,297699)(297200,297700)	Mt	297450	501	0.071213
(297296,297795)(297300,297799)(297300,297800)	Mt	297550	501	0.075723
(297396,297895)(297400,297899)(297400,297900)	Mt	297650	501	0.079849
(297496,297995)(297500,297999)(297500,298000)	Mt	297750	501	0.072220
(297596,298095)(297600,298099)(297600,298100)	Mt	297850	501	0.073956
(297696,298195)(297700,298199)(297700,298200)	Mt	297950	501	0.073485
(297796,298295)(297800,298299)(297800,298300)	Mt	298050	501	0.067623
(297896,298395)(297900,298399)(297900,298400)	Mt	298150	501	0.057410
(297996,298495)(298000,298499)(298000,298500)	Mt	298250	501	0.063581
(298096,298595)(298100,298599)(298100,298600)	Mt	298350	501	0.066394
(298196,298695)(298200,298699)(298200,298700)	Mt	298450	501	0.072600
(298296,298795)(298300,298799)(298300,298800)	Mt	298550	501	0.076229
(298396,298895)(298400,298899)(298400,298900)	Mt	298650	501	0.079071
(298496,298995)(298500,298999)(298500,299000)	Mt	298750	501	0.076944
(298596,299095)(298600,299099)(298600,299100)	Mt	298850	501	0.077975
(298696,299195)(298700,299199)(298700,299200)	Mt	298950	501	0.072084
(298796,299295)(298800,299299)(298800,299300)	Mt	299050	501	0.076902
(298896,299395)(298900,299399)(298900,299400)	Mt	299150	501	0.072947
(298996,299495)(299000,299499)(299000,299500)	Mt	299250	501	0.079009
(299096,299595)(299100,299599)(299100,299600)	Mt	299350	501	0.078638
(299196,299695)(299200,299699)(299200,299700)	Mt	299450	501	0.085630
(299296,299795)(299300,299799)(299300,299800)	Mt	299550	501	0.077403
(299396,299895)(299400,299899)(299400,299900)	Mt	299650	501	0.082489
(299496,299995)(299500,299999)(299500,300000)	Mt	299750	501	0.086929
(299596,300095)(299600,300099)(299600,300100)	Mt	299850	501	0.085293
(299696,300195)(299700,300199)(299700,300200)	Mt	299950	501	0.077198
(299796,300295)(299800,300299)(299800,300300)	Mt	300050	501	0.078472
(299896,300395)(299900,300399)(299900,300400)	Mt	300150	501	0.082767
(299996,300495)(300000,300499)(300000,300500)	Mt	300250	501	0.070577
(300096,300595)(300100,300599)(300100,300600)	Mt	300350	501	0.068349
(300196,300695)(300200,300699)(300200,300700)	Mt	300450	501	0.065121
(300296,300795)(300300,300799)(300300,300800)	Mt	300550	501	0.065960
(300396,300895)(300400,300899)(300400,300900)	Mt	300650	501	0.067091
(300496,300995)(300500,300999)(300500,301000)	Mt	300750	501	0.073226
(300596,301095)(300600,301099)(300600,301100)	Mt	300850	501	0.073059
(300696,301195)(300700,301199)(300700,301200)	Mt	300950	501	0.080152
(300796,301295)(300800,301299)(300800,301300)	Mt	301050	501	0.083231
(300896,301395)(300900,301399)(300900,301400)	Mt	301150	501	0.083533
(300996,301495)(301000,301499)(301000,301500)	Mt	301250	501	0.082880
(301096,301595)(301100,301599)(301100,301600)	Mt	301350	501	0.088039
(301196,301695)(301200,301699)(301200,301700)	Mt	301450	501	0.085240
(301296,301795)(301300,301799)(301300,301800)	Mt	301550	501	0.077241
(301396,301895)(301400,301899)(301400,301900)	Mt	301650	501	0.069503
(301496,301995)(301500,301999)(301500,302000)	Mt	301750	501	0.072855
(301596,302095)(301600,302099)(301600,302100)	Mt	301850	501	0.072161
(301696,302195)(301700,302199)(301700,302200)	Mt	301950	501	0.072377
(301796,302295)(301800,302299)(301800,302300)	Mt	302050	501	0.081130
(301896,302395)(301900,302399)(301900,302400)	Mt	302150	501	0.081135
(301996,302495)(302000,302499)(302000,302500)	Mt	302250	501	0.080405
(302096,302595)(302100,302599)(302100,302600)	Mt	302350	501	0.085024
(302196,302695)(302200,302699)(302200,302700)	Mt	302450	501	0.081890
(302296,302795)(302300,302799)(302300,302800)	Mt	302550	501	0.075720
(302396,302895)(302400,302899)(302400,302900)	Mt	302650	501	0.069313
(302496,302995)(302500,302999)(302500,303000)	Mt	302750	501	0.068723
(302596,303095)(302600,303099)(302600,303100)	Mt	302850	501	0.061458
(302696,303195)(302700,303199)(302700,303200)	Mt	302950	501	0.061671
(302796,303295)(302800,303299)(302800,303300)	Mt	303050	501	0.060493
(302896,303395)(302900,303399)(302900,303400)	Mt	303150	501	0.068653
(302996,303495)(303000,303499)(303000,303500)	Mt	303250	501	0.069455
(303096,303595)(303100,303599)(303100,303600)	Mt	303350	501	0.068602
(303196,303695)(303200,303699)(303200,303700)	Mt	303450	501	0.067870
(303296,303795)(303300,303799)(303300,303800)	Mt	303550	501	0.067571
(303396,303895)(303400,303899)(303400,303900)	Mt	303650	501	0.070171
(303496,303995)(303500,303999)(303500,304000)	Mt	303750	501	0.066879
(303596,304095)(303600,304099)(303600,304100)	Mt	303850	501	0.069907
(303696,304195)(303700,304199)(303700,304200)	Mt	303950	501	0.079780
(303796,304295)(303800,304299)(303800,304300)	Mt	304050	501	0.085744
(303896,304395)(303900,304399)(303900,304400)	Mt	304150	501	0.080833
(303996,304495)(304000,304499)(304000,304500)	Mt	304250	501	0.080799
(304096,304595)(304100,304599)(304100,304600)	Mt	304350	501	0.073755
(304196,304695)(304200,304699)(304200,304700)	Mt	304450	501	0.067729
(304296,304795)(304300,304799)(304300,304800)	Mt	304550	501	0.068361
(304396,304895)(304400,304899)(304400,304900)	Mt	304650	501	0.068469
(304496,304995)(304500,304999)(304500,305000)	Mt	304750	501	0.074094
(304596,305095)(304600,305099)(304600,305100)	Mt	304850	501	0.076554
(304696,305195)(304700,305199)(304700,305200)	Mt	304950	501	0.076338
(304796,305295)(304800,305299)(304800,305300)	Mt	305050	501	0.074387
(304896,305395)(304900,305399)(304900,305400)	Mt	305150	501	0.074539
(304996,305495)(305000,305499)(305000,305500)	Mt	305250	501	0.066808
(305096,305595)(305100,305599)(305100,305600)	Mt	305350	501	0.071142
(305196,305695)(305200,305699)(305200,305700)	Mt	305450	501	0.068986
(305296,305795)(305300,305799)(305300,305800)	Mt	305550	501	0.070218
(305396,305895)(305400,305899)(305400,305900)	Mt	305650	501	0.071950
(305496,305995)(305500,305999)(305500,306000)	Mt	305750	501	0.073796
(305596,306095)(305600,306099)(305600,306100)	Mt	305850	501	0.072953
(305696,306195)(305700,306199)(305700,306200)	Mt	305950	501	0.074119
(305796,306295)(305800,306299)(305800,306300)	Mt	306050	501	0.070506
(305896,306395)(305900,306399)(305900,306400)	Mt	306150	501	0.071323
(305996,306495)(306000,306499)(306000,306500)	Mt	306250	501	0.074041
(306096,306595)(306100,306599)(306100,306600)	Mt	306350	501	0.073705
(306196,306695)(306200,306699)(306200,306700)	Mt	306450	501	0.076313
(306296,306795)(306300,306799)(306300,306800)	Mt	306550	501	0.080229
(306396,306895)(306400,306899)(306400,306900)	Mt	306650	501	0.074888
(306496,306995)(306500,306999)(306500,307000)	Mt	306750	501	0.073787
(306596,307095)(306600,307099)(306600,307100)	Mt	306850	501	0.075261
(306696,307195)(306700,307199)(306700,307200)	Mt	306950	501	0.076214
(306796,307295)(306800,307299)(306800,307300)	Mt	307050	501	0.075962
(306896,307395)(306900,307399)(306900,307400)	Mt	307150	501	0.078571
(306996,307495)(307000,307499)(307000,307500)	Mt	307250	501	0.077189
(307096,307595)(307100,307599)(307100,307600)	Mt	307350	501	0.071660
(307196,307695)(307200,307699)(307200,307700)	Mt	307450	501	0.064193
(307296,307795)(307300,307799)(307300,307800)	Mt	307550	501	0.060380
(307396,307895)(307400,307899)(307400,307900)	Mt	307650	501	0.058246
(307496,307995)(307500,307999)(307500,308000)	Mt	307750	501	0.061454
(307596,308095)(307600,308099)(307600,308100)	Mt	307850	501	0.065496
(307696,308195)(307700,308199)(307700,308200)	Mt	307950	501	0.072883
(307796,308295)(307800,308299)(307800,308300)	Mt	308050	501	0.074682
(307896,308395)(307900,308399)(307900,308400)	Mt	308150	501	0.073953
(307996,308495)(308000,308499)(308000,308500)	Mt	308250	501	0.069362
(308096,308595)(308100,308599)(308100,308600)	Mt	308350	501	0.061314
(308196,308695)(308200,308699)(308200,308700)	Mt	308450	501	0.056116
(308296,308795)(308300,308799)(308300,308800)	Mt	308550	501	0.053897
(308396,308895)(308400,308899)(308400,308900)	Mt	308650	501	0.054955
(308496,308995)(308500,308999)(308500,309000)	Mt	308750	501	0.058359
(308596,309095)(308600,309099)(308600,309100)	Mt	308850	501	0.068531
(308696,309195)(308700,309199)(308700,309200)	Mt	308950	501	0.067952
(308796,309295)(308800,309299)(308800,309300)	Mt	309050	501	0.066256
(308896,309395)(308900,309399)(308900,309400)	Mt	309150	501	0.069225
(308996,309495)(309000,309499)(309000,309500)	Mt	309250	501	0.065738
(309096,309595)(309100,309599)(309100,309600)	Mt	309350	501	0.062776
(309196,309695)(309200,309699)(309200,309700)	Mt	309450	501	0.066177
(309296,309795)(309300,309799)(309300,309800)	Mt	309550	501	0.064844
(309396,309895)(309400,309899)(309400,309900)	Mt	309650	501	0.066685
(309496,309995)(309500,309999)(309500,310000)	Mt	309750	501	0.073787
(309596,310095)(309600,310099)(309600,310100)	Mt	309850	501	0.071290
(309696,310195)(309700,310199)(309700,310200)	Mt	309950	501	0.070888
(309796,310295)(309800,310299)(309800,310300)	Mt	310050	501	0.072330
(309896,310395)(309900,310399)(309900,310400)	Mt	310150	501	0.075791
(309996,310495)(310000,310499)(310000,310500)	Mt	310250	501	0.074889
(310096,310595)(310100,310599)(310100,310600)	Mt	310350	501	0.075578
(310196,310695)(310200,310699)(310200,310700)	Mt	310450	501	0.080751
(310296,310795)(310300,310799)(310300,310800)	Mt	310550	501	0.079668
(310396,310895)(310400,310899)(310400,310900)	Mt	310650	501	0.077143
(310496,310995)(310500,310999)(310500,311000)	Mt	310750	501	0.071681
(310596,311095)(310600,311099)(310600,311100)	Mt	310850	501	0.073666
(310696,311195)(310700,311199)(310700,311200)	Mt	310950	501	0.074635
(310796,311295)(310800,311299)(310800,311300)	Mt	311050	501	0.077818
(310896,311395)(310900,311399)(310900,311400)	Mt	311150	501	0.075352
(310996,311495)(311000,311499)(311000,311500)	Mt	311250	501	0.079669
(311096,311595)(311100,311599)(311100,311600)	Mt	311350	501	0.076659
(311196,311695)(311200,311699)(311200,311700)	Mt	311450	501	0.068045
